clf,year,interval,log_loss,log_skill_score,roc_auc
svm,2023,180,0.15205488524911262,0.016111078319829497,0.6403810835629017
svm,2023,360,0.15179343201811865,0.067376281641361,0.8301305740330132
svm,2023,360,0.14291272244736616,0.12193964628384246,0.8098053707809805
svm,2023,360,0.14808280428494464,0.0901744975321801,0.7755604828775561
svm,2023,360,0.14298134596755505,0.12151802117322652,0.8125153978812515
svm,2023,360,0.15653029441370753,0.038272847046114444,0.642030056664203
svm,2023,360,0.16404277188220806,-0.00788405564465644,0.5139196846513918
svm,2023,360,0.15559932984031,0.043992723265782074,0.7313377679231338
svm,2023,360,0.15638983331059897,0.03913584457192454,0.7097807341709781
svm,2023,360,0.1618727715309694,0.005448496162790528,0.5651638334565163
svm,2023,360,0.1549609023309064,0.04791524237485234,0.7489529440748953
svm,2023,360,0.15247216123224142,0.06320614756495213,0.6820645479182064
svm,2023,360,0.14651821055121142,0.09978741165023441,0.7817196353781719
svm,2023,360,0.14561580410073854,0.10533182584603684,0.7409460458240946
svm,2023,360,0.13986483145072628,0.14066598639385997,0.8000739098300074
svm,2023,360,0.16297919372188965,-0.0013493972905138651,0.5540773589554078
svm,2023,360,0.1453038471624053,0.10724849928788516,0.7356491746735649
svm,2023,360,0.15708067805700762,0.03489127227628497,0.7032520325203252
svm,2023,360,0.15858976808023215,0.02561937473707132,0.6688839615668885
svm,2023,360,0.1442158683661671,0.11393307593229429,0.8194136486819413
svm,2023,360,0.14117652441082199,0.13260690274626652,0.8211382113821138
svm,2024,0,0.12535658888509282,0.34520520246335284,0.9159722222222223
svm,2024,0,0.12556506436913942,0.3441162396606654,0.915625
svm,2024,0,0.12024218390733313,0.3719200788150244,0.9104166666666667
svm,2024,0,0.1302538236032175,0.3196247057039582,0.9156249999999999
svm,2024,0,0.11990027047535472,0.3737060490496851,0.909375
svm,2024,0,0.12684260664838315,0.3374430520323015,0.9149305555555556
svm,2024,0,0.12171269103843571,0.36423894750991903,0.9118055555555555
svm,2024,0,0.11408520860393756,0.4040807768132807,0.9010416666666666
svm,2024,0,0.1309365556823745,0.31605848379636337,0.9156249999999999
svm,2024,0,0.12253387085421011,0.3599495497527412,0.9125
svm,2024,0,0.120061182740044,0.37286553069548056,0.9100694444444445
svm,2024,0,0.13399546877356094,0.30008038167951623,0.915625
svm,2024,0,0.1151321938905667,0.3986118938061769,0.9128472222222221
svm,2024,0,0.12849560605375984,0.32880868011297637,0.9152777777777777
svm,2024,0,0.1284975570307462,0.3287984892678669,0.9152777777777777
svm,2024,0,0.12914389626632652,0.3254223638271072,0.9145833333333333
svm,2024,0,0.13240154388372039,0.3084061803855457,0.9149305555555556
svm,2024,0,0.11854531154964401,0.38078361923025594,0.9076388888888889
svm,2024,0,0.12816694641232906,0.33052541973777905,0.9152777777777777
svm,2024,0,0.1210138200881318,0.36788947012287854,0.9114583333333334
svm,2024,90,0.18595743237888726,0.06615422609605126,0.7507342143906021
svm,2024,90,0.15793083757155618,0.2068988942866623,0.842143906020558
svm,2024,90,0.16453879357620133,0.17371489238827031,0.7999265785609397
svm,2024,90,0.1441680621023939,0.2760131509455712,0.8964757709251102
svm,2024,90,0.1610579171586666,0.19119524630805151,0.8571953010279001
svm,2024,90,0.2061118218120207,-0.03505760048691742,0.8212187958883994
svm,2024,90,0.1769701106864406,0.11128698725456387,0.7566079295154186
svm,2024,90,0.14561142379316191,0.26876484041613635,0.8799559471365639
svm,2024,90,0.1541411640330063,0.22592997345987764,0.802129221732746
svm,2024,90,0.18464306719122917,0.07275473869809734,0.7525697503671072
svm,2024,90,0.16241538524423044,0.18437827847462596,0.8718795888399413
svm,2024,90,0.14895297489383214,0.25198415392393436,0.8751835535976504
svm,2024,90,0.18192650886366069,0.08639682055151088,0.7507342143906021
svm,2024,90,0.1380721306754148,0.30662585476852977,0.909324522760646
svm,2024,90,0.14822241606116476,0.25565289289148785,0.8707782672540382
svm,2024,90,0.1435758411787784,0.278987181075268,0.8476505139500735
svm,2024,90,0.15357373716653172,0.2287794921614329,0.843245227606461
svm,2024,90,0.15689226774203774,0.21211441072928472,0.8821585903083701
svm,2024,90,0.13761171477393386,0.3089379830784116,0.8593979441997063
svm,2024,90,0.160012753807069,0.19644387426791743,0.8032305433186491
svm,2024,180,0.2159728015098523,-0.05759269625868857,0.2085235920852359
svm,2024,180,0.19667655134182782,0.036898707752442084,0.762937595129376
svm,2024,180,0.2050726792688125,-0.0042161155510263,0.6594368340943684
svm,2024,180,0.19694668915869157,0.03557587552495278,0.7827245053272451
svm,2024,180,0.20000121915215344,0.020618211462605562,0.8420852359208523
svm,2024,180,0.2121585879796157,-0.038914953768205196,0.6407914764079148
svm,2024,180,0.19906505852539688,0.025202476862976053,0.7530441400304414
svm,2024,180,0.19588871361816093,0.040756653829736256,0.756468797564688
svm,2024,180,0.20075397824946342,0.016932041177311508,0.730593607305936
svm,2024,180,0.20429047516257445,-0.0003857566171343585,0.6708523592085236
svm,2024,180,0.20086341344150604,0.01639615027341612,0.7077625570776256
svm,2024,180,0.2119221672984608,-0.03775723027762723,0.7690258751902587
svm,2024,180,0.17314959605593944,0.15210736320170348,0.8040334855403349
svm,2024,180,0.20702139992301946,-0.013758764979703075,0.7549467275494673
