clf,year,interval,log_loss,log_skill_score,roc_auc
svm,2024,0,0.11879392665212785,0.06088907215680994,0.7398095699044107
svm,2024,0,0.11984242473595355,0.05260029817573941,0.7517024071332075
svm,2024,0,0.11695777263509252,0.07540456424632214,0.7505348283996064
svm,2024,0,0.11730918130589243,0.0726265457719143,0.7479851158659729
svm,2024,0,0.12136175956504512,0.04058938161406256,0.7174247404445032
svm,2024,90,0.12396990893430299,0.019970974232934813,0.6727922969741498
svm,2024,90,0.12134211816296368,0.040744654327514174,0.7229420489260396
svm,2024,90,0.12185274985936559,0.036707917604445806,0.6995330932478772
svm,2024,90,0.12258005795044802,0.03095827201654955,0.6989193659648303
svm,2024,90,0.12384619522080585,0.020948977936856794,0.6764547020615997
svm,2024,180,0.1212365802980584,0.04157897107271302,0.7026229356871188
svm,2024,180,0.1231401787611209,0.02653030512430543,0.6912789602561686
svm,2024,180,0.11901438742135984,0.059146246379590206,0.7258984181553503
svm,2024,180,0.11833177792397954,0.06454253267557741,0.7487597594488429
svm,2024,180,0.11849158428069297,0.06327920297381695,0.7531930658796321
svm,2024,360,0.12509493559832574,0.011077212875987397,0.662040842802239
svm,2024,360,0.12492865269373887,0.012391742138651907,0.6700904000329316
svm,2024,360,0.1227248565762401,0.02981358410488355,0.6980910836153527
svm,2024,360,0.12239284210893717,0.03243828406416083,0.7045913536803056
svm,2024,360,0.1221732092078517,0.03417456523051421,0.7056416755752759
xgb,2023,0,0.10529369466813567,0.09284527086464778,0.7897142191553933
xgb,2023,0,0.1052367591576321,0.09333579708059858,0.790748441945926
xgb,2023,0,0.10500383295604716,0.09534256591868795,0.7840661851386793
xgb,2023,0,0.10535641471169009,0.09230490817435277,0.7888036423073921
xgb,2023,0,0.1051518543967625,0.09406729155034554,0.7898603927230651
xgb,2023,90,0.1057446824329517,0.08895979904295426,0.7856186713053095
xgb,2023,90,0.10563532357744779,0.08990197704569103,0.7893720808485748
xgb,2023,90,0.10521176561243706,0.09355112823402623,0.789338289410864
xgb,2023,90,0.10538594862177156,0.09205045964080383,0.7870714471311198
xgb,2023,90,0.10538274023995262,0.0920781013599884,0.7879479765456703
xgb,2023,180,0.10598973850818215,0.08684852563527956,0.7845879044572697
xgb,2023,180,0.10615401572531132,0.08543320010341737,0.7862107894524635
xgb,2023,180,0.10591086400849327,0.0875280665672078,0.7843690280993725
xgb,2023,180,0.10618612993714446,0.08515652105602789,0.780402374104495
xgb,2023,180,0.10600161774604955,0.08674618041086801,0.7860953353736194
xgb,2023,360,0.10669009571073367,0.08081461875812934,0.7817742552763922
xgb,2023,360,0.1065519127773528,0.08200512975593732,0.7819866037429137
xgb,2023,360,0.10654803606711072,0.08203852943899215,0.7744856725584086
xgb,2023,360,0.10658975403776386,0.08167910948998958,0.7839980902717778
xgb,2023,360,0.10667873461093855,0.08091249997922056,0.7799395338061574
xgb,2024,0,0.11549864061946723,0.08693955479387994,0.7788978855099238
xgb,2024,0,0.11594413328877913,0.08341776672090906,0.7778026567405842
xgb,2024,0,0.11584840437375811,0.08417454000671909,0.7782467358315693
xgb,2024,0,0.11567405200286736,0.0855528614530533,0.7774490151049264
xgb,2024,0,0.11552347590588648,0.08674322245998267,0.7781456953642385
xgb,2024,90,0.11691887639748136,0.0757120537184025,0.7643904702622935
xgb,2024,90,0.11624024480901332,0.08107689313966515,0.7747496129900618
xgb,2024,90,0.11625973607195339,0.08092280733292112,0.7733281856749565
xgb,2024,90,0.11600813136347247,0.08291183773110944,0.7769849774031103
xgb,2024,90,0.11604978470657656,0.08258255229714273,0.7739886909521381
xgb,2024,180,0.11720580937721832,0.07344373997187015,0.7638434795842122
xgb,2024,180,0.11624817612052267,0.08101419312190783,0.7670281254249002
xgb,2024,180,0.11682940639864225,0.07641934790415639,0.7738165479337225
xgb,2024,180,0.11614740845204129,0.08181079965989402,0.7744109403125269
xgb,2024,180,0.11635417961793502,0.08017619537559995,0.7734834886154835
xgb,2024,360,0.11750210858190233,0.07110138267405275,0.7640112566565086
xgb,2024,360,0.11824174979389696,0.06525423909994221,0.7545022260088142
xgb,2024,360,0.11731791057602321,0.07255753758940087,0.7693651540118678
xgb,2024,360,0.11712438301037689,0.0740874462039175,0.7681314623798897
xgb,2024,360,0.11759044028091248,0.07040308717904553,0.7679580719482972
rf,2023,0,0.10464989839025829,0.09839187875904187,0.7908222967169827
rf,2023,0,0.1046101614092842,0.0987342315497367,0.7912347058544946
rf,2023,0,0.10473135025773042,0.09769013259079184,0.7905977884528002
rf,2023,0,0.1047867239457291,0.09721306221068982,0.7879426006351254
rf,2023,0,0.10625179850340531,0.08459075545508832,0.773042496572857
rf,2023,90,0.10530453129877282,0.0927519081921595,0.7846394875989263
rf,2023,90,0.10603342430336113,0.08647215195195923,0.7794450780339014
rf,2023,90,0.10559910000896133,0.09021406013444777,0.7839813225507928
rf,2023,90,0.10496795750931008,0.09565164977475327,0.7879693521899797
rf,2023,90,0.1054358003161967,0.09162096383390184,0.7814651404200633
rf,2023,180,0.10533066747140486,0.09252673276565948,0.7837230228488998
